MatchID,Date,Patch,EventID,EventName,EventStage,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
60383,2021-12-18 23:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Playoffs: Round of 16,6934,6931,Minaweebs Money Crew,RANK G,2,1
60385,2021-12-18 23:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Playoffs: Round of 16,6478,6928,ex-Serenity Black,swag and friends,2,0
60387,2021-12-18 23:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Playoffs: Round of 16,5832,3748,Zero MarksMen Black,Team Reckaroo,2,0
60380,2021-12-18 22:35:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Playoffs: Round of 16,6675,6923,The Guard,Christians Rottweilers,2,0
60384,2021-12-18 21:15:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Playoffs: Round of 16,6917,6915,Mustache Men,FragHunters,2,0
60386,2021-12-18 20:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Playoffs: Round of 16,6914,6918,Vietnamese Curry,Rice Burrito,2,0
60324,2021-12-18 18:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Playoffs: Quarterfinals,6903,6905,Booster Seat Gaming,Bad Boy Crew,2,1
60325,2021-12-18 18:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Playoffs: Quarterfinals,6911,6908,Team NAME,Jays Finest,2,0
60326,2021-12-18 18:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Playoffs: Quarterfinals,2350,6902,Soniqs,iwnl,2,1
60327,2021-12-18 18:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Playoffs: Quarterfinals,6907,6910,On The Way,Juul Team 6,2,0
60354,2021-12-18 17:15:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Group Stage: Round 2,6926,6937,Froggers,TikTok Baddies,1,0
60318,2021-12-18 16:10:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 3,2350,6314,Soniqs,XSET Female,2,0
60350,2021-12-18 16:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Group Stage: Round 1,6478,4837,ex-Serenity Black,Shopify Rebellion,1,0
60317,2021-12-18 15:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 3,6902,6904,iwnl,Zero MarksMen Silver,2,0
60319,2021-12-18 15:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 3,6905,6906,Bad Boy Crew,Yellow Submarines,2,0
60320,2021-12-18 15:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 3,6907,6908,On The Way,Jays Finest,2,0
60321,2021-12-18 15:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 3,6909,1267,Showstoppers,Cloud9 White ,2,1
60322,2021-12-18 15:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 3,6910,6913,Juul Team 6,The Unfortunate Five,2,0
60347,2021-12-18 15:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Group Stage: Round 1,6924,6922,Just happy to be here,Anime Super Soldiers,1,0
60348,2021-12-18 15:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Group Stage: Round 1,6926,6928,Froggers,swag and friends,1,0
60349,2021-12-18 15:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Group Stage: Round 1,6927,6937,Stim Beacon Boyz,TikTok Baddies,1,0
60395,2021-12-18 15:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Group Stage: Round 3,6914,6915,Vietnamese Curry,FragHunters,1,0
60484,2021-12-18 15:00:00,,788,Kingdom Calling #6,Playoffs: Grand Final,472,4173,BIG,Ovation eSports,2,0
60314,2021-12-18 13:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 2,6910,6912,Juul Team 6,Bully Hunters,2,0
60315,2021-12-18 13:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 2,6911,6913,Team NAME,The Unfortunate Five,2,0
60309,2021-12-18 13:15:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 2,6904,6903,Zero MarksMen Silver,Booster Seat Gaming,1,2
60473,2021-12-18 13:10:00,Patch 3.12,809,Open Fire Legacy,Group Stage: Group A,6534,1453,Fire Flux Young,OtherSide,1,0
60333,2021-12-18 13:00:00,Patch 3.12,806,Frag Valorant Major - Fullerton,Group Stage: Round 1,6914,6916,Vietnamese Curry,Foxera & Friends,1,0
60310,2021-12-18 12:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 2,2350,6905,Soniqs,Bad Boy Crew,2,1
60312,2021-12-18 12:30:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 2,6907,6909,On The Way,Showstoppers,2,0
60195,2021-12-18 12:00:00,Patch 3.12,742,PLE.GG Valorant Nations Circuit Season 2,Playoffs: Semifinals,4538,6212,Team Queso,Activat3D Esports,1,2
60483,2021-12-18 12:00:00,,788,Kingdom Calling #6,Playoffs: Bronze Final,6211,5214,cowana Gaming,CGN Esports,1,2
60471,2021-12-18 11:15:00,Patch 3.12,809,Open Fire Legacy,Group Stage: Group A,6534,3261,Fire Flux Young,Kafalar eSports,1,0
60306,2021-12-18 10:40:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 1,6910,6911,Juul Team 6,Team NAME,1,2
60470,2021-12-18 10:30:00,Patch 3.12,809,Open Fire Legacy,Group Stage: Group A,4696,6392,Surreal Esports,Eternal Fire,1,0
60300,2021-12-18 10:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 1,4975,6904,Sewercats,Zero MarksMen Silver,1,2
60302,2021-12-18 10:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 1,2350,6906,Soniqs,Yellow Submarines,2,0
60304,2021-12-18 10:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 1,6907,1267,On The Way,Cloud9 White ,2,0
60305,2021-12-18 10:00:00,Patch 3.12,805,Frag Valorant Major - Philadelphia,Group Stage: Round 1,6908,6909,Jays Finest,Showstoppers,2,0
59541,2021-12-18 08:00:00,Patch 3.12,789,VERSUS LEGENDS III,Playoffs: Semifinals,3361,6230,SMARACIS eSports,Team Lixa,2,0
60422,2021-12-18 06:15:00,Patch 3.12,807,Bleed eSports Christmas Showdown,Main Event: Quarterfinals,6387,6938,Bleed eSports,Looking for team,2,0
56818,2021-12-18 02:30:00,Patch 3.10,784,The Esports Club - Challenger Series 6,Playoffs: Upper Quarterfinals,1110,5997,Alter Ego,FS Esports ,2,1
60921,2021-12-18 01:00:00,,813,Intel Rivals Series,Group Stage: Group B,6963,3504,Outplay Uprising,DR Esports,1,0
60419,2021-12-17 22:00:00,Patch 3.12,807,Bleed eSports Christmas Showdown,Main Event: Quarterfinals,6718,6939,Huat Zai,anythinglajustput,2,1
60194,2021-12-17 14:00:00,Patch 3.12,742,PLE.GG Valorant Nations Circuit Season 2,Playoffs: Quarterfinals,3029,5441,Invicta Gaming,Anonymo Esports,2,0
60193,2021-12-17 12:00:00,Patch 3.12,742,PLE.GG Valorant Nations Circuit Season 2,Playoffs: Quarterfinals,6212,6629,Activat3D Esports,Ungentium,2,0
60481,2021-12-17 12:00:00,,788,Kingdom Calling #6,Playoffs: Semifinals,472,6211,BIG,cowana Gaming,2,0
56815,2021-12-17 06:30:00,Patch 3.10,784,The Esports Club - Challenger Series 6,Playoffs: Upper Quarterfinals,3652,4809,Morph Impact,Team Exploit,2,0
56816,2021-12-17 02:30:00,Patch 3.10,784,The Esports Club - Challenger Series 6,Playoffs: Upper Quarterfinals,5366,918,Action PH,Global Esports,2,0
51962,2021-12-16 12:15:00,Patch 3.10,768,ESTAZ Valorant Elite League,Playoffs: Semifinals,1471,1594,Team RA'AD,Team Majesty,3,1
59598,2021-12-14 22:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Grand Final,4940,6461,Pioneers,Akrew,1,2
59596,2021-12-14 20:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Semifinals,4940,4455,Pioneers,Third Impact,2,0
59592,2021-12-14 17:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Quarterfinals,4940,6817,Pioneers,ex-FLICKBAITERS,2,0
59593,2021-12-14 17:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Quarterfinals,4455,6213,Third Impact,Cloud9 Academy,2,1
59595,2021-12-14 17:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Quarterfinals,6461,6144,Akrew,Next-Gen(The Mafia),2,1
51961,2021-12-14 12:00:00,Patch 3.10,768,ESTAZ Valorant Elite League,Playoffs: Semifinals,1470,3527,NASR Esports,Piercer Esports,3,1
59584,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,4940,6020,Pioneers,Pho Real,2,0
59585,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,6817,4388,ex-FLICKBAITERS,Cosmic Divide,2,0
59586,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,4455,6859,Third Impact,Aspyre,2,1
59587,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,6213,3748,Cloud9 Academy,Team Reckaroo,2,1
59588,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,3337,1267,Team Basilisk,Cloud9 White ,2,1
59589,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,6164,5444,Radiance,Bait Academy,2,1
59590,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,6461,6418,Akrew,Actually Homeless,2,0
59591,2021-12-13 21:45:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Playoffs: Round of 16,6144,6478,Next-Gen(The Mafia),ex-Serenity Black,2,0
59660,2021-12-13 20:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 3,6461,6020,Akrew,Pho Real,1,0
59662,2021-12-13 20:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 3,1267,6198,Cloud9 White ,Knights Academy,1,0
59663,2021-12-13 20:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 3,4940,6454,Pioneers,Eclectiq,1,0
59640,2021-12-13 19:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 2,6461,6664,Akrew,Oni Fans,1,0
59618,2021-12-13 18:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 1,6461,6171,Akrew,Pridestark Empire,1,0
59620,2021-12-13 18:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 1,1267,6454,Cloud9 White ,Eclectiq,1,0
59622,2021-12-13 18:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 1,468,6703,Renegades,Project02,1,0
59629,2021-12-13 18:00:00,Patch 3.12,790,Nerd Street Gamers Winter Championship - Open 9,Group Stage: Round 1,6213,6707,Cloud9 Academy,Gifted,1,0
51960,2021-12-13 14:30:00,Patch 3.10,768,ESTAZ Valorant Elite League,Playoffs: Quarterfinals,1594,4811,Team Majesty,SCYTES Esports,2,0
56415,2021-12-13 02:30:00,Patch 3.10,714,LPL Spring Cup Legends 2021,Playoffs: Grand Finals,6726,6126,Crimas Disciples,Legacy Esports,3,1
51958,2021-12-12 14:30:00,Patch 3.10,768,ESTAZ Valorant Elite League,Playoffs: Quarterfinals,1471,4918,Team RA'AD,RTG eSports,2,0
51296,2021-12-12 12:30:00,Patch 3.10,449,VALORANT Champions,Playoffs: Grand Final,3531,682,Acend,Gambit Esports,3,2
51957,2021-12-12 12:00:00,Patch 3.10,768,ESTAZ Valorant Elite League,Playoffs: Quarterfinals,1470,6723,NASR Esports,MLC Esports,2,1
51295,2021-12-11 15:00:00,Patch 3.10,449,VALORANT Champions,Playoffs: Semifinals,682,2355,Gambit Esports,KRÜ Esports,2,1
51294,2021-12-11 12:00:00,Patch 3.10,449,VALORANT Champions,Playoffs: Semifinals,3531,474,Acend,Team Liquid,2,0
55359,2021-12-10 09:30:00,,703,The Esports Club Gauntlet - Season 3,Playoffs: Upper Final,6003,799,Team XO,Velocity Gaming,1,2
58492,2021-12-10 01:30:00,Patch 3.12,783,Esportz Premier Series,Playoffs: Grand Final,799,2917,Velocity Gaming,Enigma Gaming,3,2
51293,2021-12-09 15:40:00,Patch 3.10,449,VALORANT Champions,Playoffs: Quarterfinals,2593,2355,Fnatic,KRÜ Esports,1,2
51292,2021-12-09 12:00:00,Patch 3.10,449,VALORANT Champions,Playoffs: Quarterfinals,682,2112,Gambit Esports,X10 CRIT,2,1
58491,2021-12-09 00:30:00,Patch 3.12,783,Esportz Premier Series,Playoffs: Semifinals,918,2917,Global Esports,Enigma Gaming,1,2
51291,2021-12-08 15:00:00,Patch 3.10,449,VALORANT Champions,Playoffs: Quarterfinals,474,188,Team Liquid,Cloud9,2,0
51290,2021-12-08 12:00:00,Patch 3.10,449,VALORANT Champions,Playoffs: Quarterfinals,3531,6199,Acend,Team Secret,2,0
55512,2021-12-07 22:15:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Grand Final,6461,4345,Akrew,SoaR,2,0
55510,2021-12-07 19:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Semifinals,6461,4940,Akrew,Pioneers,2,0
55511,2021-12-07 19:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Semifinals,4345,5832,SoaR,Zero MarksMen Black,2,1
51270,2021-12-07 16:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Decider (A),427,2112,Envy,X10 CRIT,1,2
51286,2021-12-07 09:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Decider (D),198,188,DRX Vision Strikers,Cloud9,1,2
55498,2021-12-06 21:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Round of 16,6461,1267,Akrew,Cloud9 White ,2,0
55499,2021-12-06 21:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Round of 16,5444,6144,Bait Academy,The Mafia,2,1
55500,2021-12-06 21:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Round of 16,468,2350,Renegades,Soniqs,1,2
55501,2021-12-06 21:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Round of 16,4940,6020,Pioneers,Pho Real,2,0
55502,2021-12-06 21:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Round of 16,4345,6419,SoaR,Elysium,2,0
55504,2021-12-06 21:30:00,Patch 3.10,780,Nerd Street Gamers Winter Championship - Open 8,Playoffs: Round of 16,470,6592,Complexity,BIG BOY'S CLUB,2,1
51276,2021-12-06 14:40:00,Patch 3.10,449,VALORANT Champions,Group Stage: Decider (B),2,2355,Sentinels,KRÜ Esports,1,2
51268,2021-12-06 09:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Winner's (A),3531,427,Acend,Envy,2,0
57303,2021-12-05 13:15:00,,785,VCS Midwest Showdown,Playoffs: Consolation Finals,4388,4455,Cosmic Divide,Third Impact,2,0
51275,2021-12-05 12:35:00,Patch 3.10,449,VALORANT Champions,Group Stage: Elimination (B),2355,2406,KRÜ Esports,FURIA,2,1
51280,2021-12-05 10:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Elimination (C),6199,277,Team Secret,Crazy Raccoon,2,0
55790,2021-12-05 01:30:00,,769,SEA Esports Championship 2021,Singapore: Grandfinals,6387,6844,Bleed eSports,shiba n the homies,2,0
57297,2021-12-04 16:15:00,,785,VCS Midwest Showdown,Playoffs: Semifinals,5248,4455,Evil Geniuses,Third Impact,2,1
51274,2021-12-04 14:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Winner's (B),474,2,Team Liquid,Sentinels,2,1
57276,2021-12-04 13:30:00,,785,VCS Midwest Showdown,Playoffs: Quarter Finals,4388,5601,Cosmic Divide,Nightblood Gaming,2,1
57278,2021-12-04 13:30:00,,785,VCS Midwest Showdown,Playoffs: Quarter Finals,6864,6865,Frag Ya Bag,Hot Thots,2,0
57279,2021-12-04 13:30:00,,785,VCS Midwest Showdown,Playoffs: Quarter Finals,5248,6866,Evil Geniuses,RIT Orange,2,0
51279,2021-12-04 10:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Winner's (C),682,420,Gambit Esports,Team Vikings,2,1
51267,2021-12-03 16:35:00,Patch 3.10,449,VALORANT Champions,Group Stage: Opening (A),427,2112,Envy,X10 CRIT,2,0
51284,2021-12-03 12:55:00,Patch 3.10,449,VALORANT Champions,Group Stage: Winner's (D),198,2593,DRX Vision Strikers,Fnatic,1,2
51273,2021-12-02 12:30:00,Patch 3.10,449,VALORANT Champions,Group Stage: Opening (B),2,2406,Sentinels,FURIA,2,1
51277,2021-12-02 09:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Opening (C),682,6199,Gambit Esports,Team Secret,2,1
51283,2021-12-01 14:45:00,Patch 3.10,449,VALORANT Champions,Group Stage: Opening (D),2593,188,Fnatic,Cloud9,2,1
51278,2021-12-01 12:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Opening (C),420,277,Team Vikings,Crazy Raccoon,2,0
51282,2021-12-01 09:00:00,Patch 3.10,449,VALORANT Champions,Group Stage: Opening (D),198,4050,DRX Vision Strikers,FULL SENSE,2,0
52479,2021-11-30 22:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Grand Final,533,1034,XSET,NRG Esports,2,1
52477,2021-11-30 20:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Semifinals,533,470,XSET,Complexity,2,0
52478,2021-11-30 19:30:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Semifinals,1034,6817,NRG Esports,ex-FLICKBAITERS,2,0
52473,2021-11-30 17:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Quarterfinals,533,5248,XSET,Evil Geniuses,2,1
52474,2021-11-30 17:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Quarterfinals,470,6144,Complexity,The Mafia,2,0
52475,2021-11-30 17:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Quarterfinals,1034,468,NRG Esports,Renegades,2,0
52476,2021-11-30 17:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Quarterfinals,6817,6148,ex-FLICKBAITERS,Project A,2,1
51496,2021-11-30 16:00:00,Patch 3.10,758,Copa Rakin: Season 3,Playoffs: Lower Final,6484,5406,Tropinha do TIKTOK,Stars Horizon,1,2
51824,2021-11-30 10:30:00,Patch 3.10,760,Open Fire Last Call,Playoffs: Grand Final,4686,6092,Fire Flux Esports,Regnum Carya Esports,3,0
51022,2021-11-30 05:30:00,Patch 3.09,752,The Esports Club Showdown,Main Event: Grand Final,624,2532,Paper Rex,Louvre,3,0
50292,2021-11-30 02:30:00,,714,LPL Spring Cup Legends 2021,Group Stage: Round 7,4036,6492,Team Bliss,HERO Esports,2,1
52465,2021-11-29 22:45:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Round of 16,533,6164,XSET,Radiance,2,0
52467,2021-11-29 22:45:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Round of 16,470,6198,Complexity,Knights Academy,2,1
52469,2021-11-29 22:45:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Round of 16,1034,4345,NRG Esports,SoaR,2,1
52470,2021-11-29 22:45:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Round of 16,468,6020,Renegades,Pho Real,2,0
52472,2021-11-29 22:45:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Playoffs: Round of 16,6148,6204,Project A,Nemesis,2,1
52721,2021-11-29 21:25:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 3,3748,1267,Team Reckaroo,Cloud9 White ,1,0
52722,2021-11-29 21:25:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 3,6144,5248,The Mafia,Evil Geniuses,1,0
52715,2021-11-29 21:05:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 3,470,5482,Complexity,Kowareta,1,0
52718,2021-11-29 21:05:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 3,6675,4345,The Guard,SoaR,1,0
52720,2021-11-29 21:05:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 3,468,5832,Renegades,Zero MarksMen Black,1,0
52699,2021-11-29 20:15:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 2,470,3337,Complexity,Team Basilisk,1,0
52706,2021-11-29 20:15:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 2,5248,1267,Evil Geniuses,Cloud9 White ,1,0
52696,2021-11-29 19:45:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 2,1034,6454,NRG Esports,Eclectiq,1,0
52694,2021-11-29 19:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 2,533,6817,XSET,ex-FLICKBAITERS,1,0
52702,2021-11-29 19:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 2,4345,4529,SoaR,IlluZion,1,0
52678,2021-11-29 18:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 1,6817,6213,ex-FLICKBAITERS,Cloud9 Academy,1,0
52683,2021-11-29 18:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 1,470,6020,Complexity,Pho Real,1,0
52690,2021-11-29 18:00:00,Patch 3.10,772,Nerd Street Gamers Winter Championship: Open 7,Group Stage: Round 1,1267,6144,Cloud9 White ,The Mafia,1,0
51830,2021-11-29 10:30:00,Patch 3.10,760,Open Fire Last Call,Playoffs: Lower Final,1184,6092,Futbolist,Regnum Carya Esports,2,3
50291,2021-11-29 04:30:00,,714,LPL Spring Cup Legends 2021,Group Stage: Round 7,6126,6726,Legacy Esports,Crimas Disciples,2,1
50290,2021-11-29 02:30:00,,714,LPL Spring Cup Legends 2021,Group Stage: Round 7,6047,6512,VERTEX,Kraken ESC White,2,0
51823,2021-11-28 13:00:00,Patch 3.10,760,Open Fire Last Call,Playoffs: Upper Final,1184,4686,Futbolist,Fire Flux Esports,1,2
50494,2021-11-28 11:00:00,Patch 3.09,696,Circuito De Elite - Finals,Playoffs: Grand Final,2100,6750,GMT Esports,Rebels Gaming,3,2
51829,2021-11-28 10:30:00,Patch 3.10,760,Open Fire Last Call,Playoffs: Lower Round 3,6092,2908,Regnum Carya Esports,Thunderbolts Gaming,2,0
52403,2021-11-28 06:30:00,,761,WD Black Cup - Season 2,Grand Final: Grand Finals,918,799,Global Esports,Velocity Gaming,3,1
